Dataset,Feature_Noise,Label_Noise,Model,C,k,Train Acc,Test Acc
iris_2feat,20%,15%,SKiP-multiply-minmax,100.0,5.0,0.6428571428571429,0.5813953488372093
iris_2feat,20%,15%,SKiP-average,100.0,5.0,0.6547619047619048,0.627906976744186
iris_2feat,20%,15%,SKiP-average-minmax,100.0,5.0,0.6428571428571429,0.6744186046511628
iris_2feat,20%,20%,NaiveSVM,0.1,,0.5714285714285714,0.6046511627906976
iris_2feat,20%,20%,ProbSVM,0.1,,0.5833333333333334,0.5813953488372093
iris_2feat,20%,20%,NaiveSVM,1.0,,0.5773809523809523,0.5813953488372093
iris_2feat,20%,20%,ProbSVM,1.0,,0.625,0.6744186046511628
iris_2feat,20%,20%,NaiveSVM,10.0,,0.625,0.6744186046511628
iris_2feat,20%,20%,ProbSVM,10.0,,0.5952380952380952,0.6046511627906976
iris_2feat,20%,20%,NaiveSVM,100.0,,0.6190476190476191,0.5813953488372093
iris_2feat,20%,20%,ProbSVM,100.0,,0.5773809523809523,0.627906976744186
iris_2feat,20%,20%,KNNSVM,0.1,5.0,0.5773809523809523,0.627906976744186
iris_2feat,20%,20%,SKiP-multiply,0.1,5.0,0.5952380952380952,0.627906976744186
iris_2feat,20%,20%,SKiP-multiply-minmax,0.1,5.0,0.5952380952380952,0.627906976744186
iris_2feat,20%,20%,SKiP-average,0.1,5.0,0.5952380952380952,0.6046511627906976
iris_2feat,20%,20%,SKiP-average-minmax,0.1,5.0,0.5892857142857143,0.6046511627906976
iris_2feat,20%,20%,KNNSVM,1.0,5.0,0.5952380952380952,0.5813953488372093
iris_2feat,20%,20%,SKiP-multiply,1.0,5.0,0.625,0.6744186046511628
iris_2feat,20%,20%,SKiP-multiply-minmax,1.0,5.0,0.625,0.6744186046511628
iris_2feat,20%,20%,SKiP-average,1.0,5.0,0.6071428571428571,0.627906976744186
iris_2feat,20%,20%,SKiP-average-minmax,1.0,5.0,0.6130952380952381,0.627906976744186
iris_2feat,20%,20%,KNNSVM,10.0,5.0,0.5654761904761905,0.6046511627906976
iris_2feat,20%,20%,SKiP-multiply,10.0,5.0,0.5892857142857143,0.627906976744186
iris_2feat,20%,20%,SKiP-multiply-minmax,10.0,5.0,0.5892857142857143,0.627906976744186
iris_2feat,20%,20%,SKiP-average,10.0,5.0,0.5773809523809523,0.6046511627906976
iris_2feat,20%,20%,SKiP-average-minmax,10.0,5.0,0.5833333333333334,0.6046511627906976
iris_2feat,20%,20%,KNNSVM,100.0,5.0,0.5357142857142857,0.5813953488372093
iris_2feat,20%,20%,SKiP-multiply,100.0,5.0,0.6488095238095238,0.6511627906976745
iris_2feat,20%,20%,SKiP-multiply-minmax,100.0,5.0,0.6369047619047619,0.627906976744186
iris_2feat,20%,20%,SKiP-average,100.0,5.0,0.5892857142857143,0.6046511627906976
iris_2feat,20%,20%,SKiP-average-minmax,100.0,5.0,0.5952380952380952,0.6511627906976745
titanic,Clean,0%,NaiveSVM,0.1,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,ProbSVM,0.1,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,NaiveSVM,1.0,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,ProbSVM,1.0,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,NaiveSVM,10.0,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,ProbSVM,10.0,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,NaiveSVM,100.0,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,ProbSVM,100.0,,0.7893258426966292,0.776536312849162
titanic,Clean,0%,KNNSVM,0.1,5.0,0.7921348314606742,0.7877094972067039
titanic,Clean,0%,SKiP-multiply,0.1,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-multiply-minmax,0.1,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-average,0.1,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-average-minmax,0.1,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,KNNSVM,1.0,5.0,0.7921348314606742,0.7932960893854749
titanic,Clean,0%,SKiP-multiply,1.0,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-multiply-minmax,1.0,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-average,1.0,5.0,0.7907303370786517,0.7877094972067039
titanic,Clean,0%,SKiP-average-minmax,1.0,5.0,0.7907303370786517,0.7877094972067039
titanic,Clean,0%,KNNSVM,10.0,5.0,0.7879213483146067,0.7932960893854749
titanic,Clean,0%,SKiP-multiply,10.0,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-multiply-minmax,10.0,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-average,10.0,5.0,0.7935393258426966,0.7877094972067039
titanic,Clean,0%,SKiP-average-minmax,10.0,5.0,0.7935393258426966,0.7877094972067039
titanic,Clean,0%,KNNSVM,100.0,5.0,0.776685393258427,0.7206703910614525
titanic,Clean,0%,SKiP-multiply,100.0,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-multiply-minmax,100.0,5.0,0.7893258426966292,0.776536312849162
titanic,Clean,0%,SKiP-average,100.0,5.0,0.7921348314606742,0.7877094972067039
titanic,Clean,0%,SKiP-average-minmax,100.0,5.0,0.7921348314606742,0.7877094972067039
titanic,Clean,5%,NaiveSVM,0.1,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,ProbSVM,0.1,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,NaiveSVM,1.0,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,ProbSVM,1.0,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,NaiveSVM,10.0,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,ProbSVM,10.0,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,NaiveSVM,100.0,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,ProbSVM,100.0,,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,KNNSVM,0.1,5.0,0.7612359550561798,0.7877094972067039
titanic,Clean,5%,SKiP-multiply,0.1,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-multiply-minmax,0.1,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-average,0.1,5.0,0.7612359550561798,0.7877094972067039
titanic,Clean,5%,SKiP-average-minmax,0.1,5.0,0.7612359550561798,0.7877094972067039
titanic,Clean,5%,KNNSVM,1.0,5.0,0.7598314606741573,0.7877094972067039
titanic,Clean,5%,SKiP-multiply,1.0,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-multiply-minmax,1.0,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-average,1.0,5.0,0.7612359550561798,0.7877094972067039
titanic,Clean,5%,SKiP-average-minmax,1.0,5.0,0.7570224719101124,0.7877094972067039
titanic,Clean,5%,KNNSVM,10.0,5.0,0.7584269662921348,0.7877094972067039
titanic,Clean,5%,SKiP-multiply,10.0,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-multiply-minmax,10.0,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-average,10.0,5.0,0.7724719101123596,0.776536312849162
titanic,Clean,5%,SKiP-average-minmax,10.0,5.0,0.7724719101123596,0.776536312849162
titanic,Clean,5%,KNNSVM,100.0,5.0,0.7612359550561798,0.7877094972067039
titanic,Clean,5%,SKiP-multiply,100.0,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-multiply-minmax,100.0,5.0,0.7570224719101124,0.7821229050279329
titanic,Clean,5%,SKiP-average,100.0,5.0,0.7584269662921348,0.7877094972067039
titanic,Clean,5%,SKiP-average-minmax,100.0,5.0,0.7584269662921348,0.7877094972067039
titanic,Clean,10%,NaiveSVM,0.1,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,ProbSVM,0.1,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,NaiveSVM,1.0,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,ProbSVM,1.0,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,NaiveSVM,10.0,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,ProbSVM,10.0,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,NaiveSVM,100.0,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,ProbSVM,100.0,,0.723314606741573,0.7206703910614525
titanic,Clean,10%,KNNSVM,0.1,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply,0.1,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply-minmax,0.1,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average,0.1,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average-minmax,0.1,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,KNNSVM,1.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply,1.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply-minmax,1.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average,1.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average-minmax,1.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,KNNSVM,10.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply,10.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply-minmax,10.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average,10.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average-minmax,10.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,KNNSVM,100.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply,100.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-multiply-minmax,100.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average,100.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,10%,SKiP-average-minmax,100.0,5.0,0.723314606741573,0.7206703910614525
titanic,Clean,15%,NaiveSVM,0.1,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,ProbSVM,0.1,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,NaiveSVM,1.0,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,ProbSVM,1.0,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,NaiveSVM,10.0,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,ProbSVM,10.0,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,NaiveSVM,100.0,,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,ProbSVM,100.0,,0.7092696629213483,0.6983240223463687
titanic,Clean,15%,KNNSVM,0.1,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply,0.1,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply-minmax,0.1,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average,0.1,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average-minmax,0.1,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,KNNSVM,1.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply,1.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply-minmax,1.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average,1.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average-minmax,1.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,KNNSVM,10.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply,10.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply-minmax,10.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average,10.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average-minmax,10.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,KNNSVM,100.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply,100.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-multiply-minmax,100.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average,100.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,15%,SKiP-average-minmax,100.0,5.0,0.7191011235955056,0.7150837988826816
titanic,Clean,20%,NaiveSVM,0.1,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,ProbSVM,0.1,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,NaiveSVM,1.0,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,ProbSVM,1.0,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,NaiveSVM,10.0,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,ProbSVM,10.0,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,NaiveSVM,100.0,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,ProbSVM,100.0,,0.6699438202247191,0.659217877094972
titanic,Clean,20%,KNNSVM,0.1,5.0,0.6783707865168539,0.664804469273743
titanic,Clean,20%,SKiP-multiply,0.1,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-multiply-minmax,0.1,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-average,0.1,5.0,0.672752808988764,0.664804469273743
titanic,Clean,20%,SKiP-average-minmax,0.1,5.0,0.672752808988764,0.664804469273743
titanic,Clean,20%,KNNSVM,1.0,5.0,0.699438202247191,0.6703910614525139
titanic,Clean,20%,SKiP-multiply,1.0,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-multiply-minmax,1.0,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-average,1.0,5.0,0.675561797752809,0.664804469273743
titanic,Clean,20%,SKiP-average-minmax,1.0,5.0,0.675561797752809,0.664804469273743
titanic,Clean,20%,KNNSVM,10.0,5.0,0.702247191011236,0.6703910614525139
titanic,Clean,20%,SKiP-multiply,10.0,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-multiply-minmax,10.0,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-average,10.0,5.0,0.6797752808988764,0.6536312849162011
titanic,Clean,20%,SKiP-average-minmax,10.0,5.0,0.6797752808988764,0.6536312849162011
titanic,Clean,20%,KNNSVM,100.0,5.0,0.675561797752809,0.6480446927374302
titanic,Clean,20%,SKiP-multiply,100.0,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-multiply-minmax,100.0,5.0,0.6699438202247191,0.659217877094972
titanic,Clean,20%,SKiP-average,100.0,5.0,0.6797752808988764,0.6536312849162011
titanic,Clean,20%,SKiP-average-minmax,100.0,5.0,0.672752808988764,0.659217877094972
titanic,5%,0%,NaiveSVM,0.1,,0.775990099009901,0.7623762376237624
titanic,5%,0%,ProbSVM,0.1,,0.7735148514851485,0.7673267326732673
titanic,5%,0%,NaiveSVM,1.0,,0.7797029702970297,0.7722772277227723
titanic,5%,0%,ProbSVM,1.0,,0.7735148514851485,0.7673267326732673
titanic,5%,0%,NaiveSVM,10.0,,0.7784653465346535,0.7673267326732673
titanic,5%,0%,ProbSVM,10.0,,0.7735148514851485,0.7673267326732673
titanic,5%,0%,NaiveSVM,100.0,,0.7797029702970297,0.7722772277227723
titanic,5%,0%,ProbSVM,100.0,,0.7735148514851485,0.7673267326732673
titanic,5%,0%,KNNSVM,0.1,5.0,0.7747524752475248,0.7772277227722773
titanic,5%,0%,SKiP-multiply,0.1,5.0,0.7735148514851485,0.7673267326732673
titanic,5%,0%,SKiP-multiply-minmax,0.1,5.0,0.7735148514851485,0.7673267326732673
titanic,5%,0%,SKiP-average,0.1,5.0,0.7834158415841584,0.7673267326732673
titanic,5%,0%,SKiP-average-minmax,0.1,5.0,0.7834158415841584,0.7673267326732673
titanic,5%,0%,KNNSVM,1.0,5.0,0.7784653465346535,0.7821782178217822
titanic,5%,0%,SKiP-multiply,1.0,5.0,0.7735148514851485,0.7673267326732673
titanic,5%,0%,SKiP-multiply-minmax,1.0,5.0,0.7735148514851485,0.7673267326732673
titanic,5%,0%,SKiP-average,1.0,5.0,0.780940594059406,0.7772277227722773
titanic,5%,0%,SKiP-average-minmax,1.0,5.0,0.780940594059406,0.7772277227722773
titanic,5%,0%,KNNSVM,10.0,5.0,0.7710396039603961,0.7772277227722773
titanic,5%,0%,SKiP-multiply,10.0,5.0,0.7735148514851485,0.7673267326732673
titanic,5%,0%,SKiP-multiply-minmax,10.0,5.0,0.7735148514851485,0.7673267326732673
titanic,5%,0%,SKiP-average,10.0,5.0,0.7660891089108911,0.7623762376237624
titanic,5%,0%,SKiP-average-minmax,10.0,5.0,0.7722772277227723,0.7821782178217822
titanic,5%,0%,KNNSVM,100.0,5.0,0.7722772277227723,0.7722772277227723
titanic,5%,0%,SKiP-multiply,100.0,5.0,0.7722772277227723,0.7673267326732673
titanic,5%,0%,SKiP-multiply-minmax,100.0,5.0,0.7722772277227723,0.7673267326732673
titanic,5%,0%,SKiP-average,100.0,5.0,0.7772277227722773,0.7623762376237624
titanic,5%,0%,SKiP-average-minmax,100.0,5.0,0.7772277227722773,0.7623762376237624
titanic,5%,5%,NaiveSVM,0.1,,0.7487623762376238,0.7475247524752475
titanic,5%,5%,ProbSVM,0.1,,0.7438118811881188,0.7475247524752475
titanic,5%,5%,NaiveSVM,1.0,,0.7487623762376238,0.7475247524752475
titanic,5%,5%,ProbSVM,1.0,,0.7438118811881188,0.7475247524752475
titanic,5%,5%,NaiveSVM,10.0,,0.7512376237623762,0.7425742574257426
titanic,5%,5%,ProbSVM,10.0,,0.7438118811881188,0.7475247524752475
titanic,5%,5%,NaiveSVM,100.0,,0.75,0.7425742574257426
titanic,5%,5%,ProbSVM,100.0,,0.7438118811881188,0.7475247524752475
titanic,5%,5%,KNNSVM,0.1,5.0,0.754950495049505,0.7376237623762376
titanic,5%,5%,SKiP-multiply,0.1,5.0,0.7438118811881188,0.7475247524752475
titanic,5%,5%,SKiP-multiply-minmax,0.1,5.0,0.7438118811881188,0.7475247524752475
titanic,5%,5%,SKiP-average,0.1,5.0,0.7524752475247525,0.7475247524752475
titanic,5%,5%,SKiP-average-minmax,0.1,5.0,0.7524752475247525,0.7475247524752475
titanic,5%,5%,KNNSVM,1.0,5.0,0.754950495049505,0.7475247524752475
titanic,5%,5%,SKiP-multiply,1.0,5.0,0.7438118811881188,0.7475247524752475
titanic,5%,5%,SKiP-multiply-minmax,1.0,5.0,0.7438118811881188,0.7475247524752475
titanic,5%,5%,SKiP-average,1.0,5.0,0.7574257425742574,0.7425742574257426
titanic,5%,5%,SKiP-average-minmax,1.0,5.0,0.7574257425742574,0.7425742574257426
titanic,5%,5%,KNNSVM,10.0,5.0,0.7487623762376238,0.7376237623762376
titanic,5%,5%,SKiP-multiply,10.0,5.0,0.7438118811881188,0.7475247524752475
titanic,5%,5%,SKiP-multiply-minmax,10.0,5.0,0.7438118811881188,0.7475247524752475
titanic,5%,5%,SKiP-average,10.0,5.0,0.7623762376237624,0.7524752475247525
titanic,5%,5%,SKiP-average-minmax,10.0,5.0,0.7623762376237624,0.7524752475247525
titanic,5%,5%,KNNSVM,100.0,5.0,0.754950495049505,0.7326732673267327
titanic,5%,5%,SKiP-multiply,100.0,5.0,0.7425742574257426,0.7475247524752475
titanic,5%,5%,SKiP-multiply-minmax,100.0,5.0,0.7425742574257426,0.7475247524752475
titanic,5%,5%,SKiP-average,100.0,5.0,0.754950495049505,0.7425742574257426
titanic,5%,5%,SKiP-average-minmax,100.0,5.0,0.754950495049505,0.7425742574257426
titanic,5%,10%,NaiveSVM,0.1,,0.724009900990099,0.7029702970297029
titanic,5%,10%,ProbSVM,0.1,,0.7153465346534653,0.698019801980198
titanic,5%,10%,NaiveSVM,1.0,,0.7264851485148515,0.7029702970297029
titanic,5%,10%,ProbSVM,1.0,,0.7153465346534653,0.698019801980198
titanic,5%,10%,NaiveSVM,10.0,,0.7042079207920792,0.7029702970297029
titanic,5%,10%,ProbSVM,10.0,,0.7153465346534653,0.698019801980198
titanic,5%,10%,NaiveSVM,100.0,,0.7264851485148515,0.7128712871287128
titanic,5%,10%,ProbSVM,100.0,,0.7153465346534653,0.698019801980198
titanic,5%,10%,KNNSVM,0.1,5.0,0.7277227722772277,0.7079207920792079
titanic,5%,10%,SKiP-multiply,0.1,5.0,0.7153465346534653,0.698019801980198
titanic,5%,10%,SKiP-multiply-minmax,0.1,5.0,0.7153465346534653,0.698019801980198
titanic,5%,10%,SKiP-average,0.1,5.0,0.7264851485148515,0.7128712871287128
titanic,5%,10%,SKiP-average-minmax,0.1,5.0,0.7264851485148515,0.7128712871287128
titanic,5%,10%,KNNSVM,1.0,5.0,0.7277227722772277,0.7079207920792079
titanic,5%,10%,SKiP-multiply,1.0,5.0,0.7153465346534653,0.698019801980198
titanic,5%,10%,SKiP-multiply-minmax,1.0,5.0,0.7153465346534653,0.698019801980198
titanic,5%,10%,SKiP-average,1.0,5.0,0.7277227722772277,0.7128712871287128
titanic,5%,10%,SKiP-average-minmax,1.0,5.0,0.7277227722772277,0.7128712871287128
titanic,5%,10%,KNNSVM,10.0,5.0,0.7264851485148515,0.7079207920792079
titanic,5%,10%,SKiP-multiply,10.0,5.0,0.7141089108910891,0.698019801980198
titanic,5%,10%,SKiP-multiply-minmax,10.0,5.0,0.7141089108910891,0.698019801980198
titanic,5%,10%,SKiP-average,10.0,5.0,0.724009900990099,0.7029702970297029
titanic,5%,10%,SKiP-average-minmax,10.0,5.0,0.724009900990099,0.7029702970297029
titanic,5%,10%,KNNSVM,100.0,5.0,0.7289603960396039,0.7128712871287128
titanic,5%,10%,SKiP-multiply,100.0,5.0,0.7141089108910891,0.698019801980198
titanic,5%,10%,SKiP-multiply-minmax,100.0,5.0,0.7153465346534653,0.698019801980198
titanic,5%,10%,SKiP-average,100.0,5.0,0.7301980198019802,0.7128712871287128
titanic,5%,10%,SKiP-average-minmax,100.0,5.0,0.7301980198019802,0.7128712871287128
titanic,5%,15%,NaiveSVM,0.1,,0.7042079207920792,0.7079207920792079
titanic,5%,15%,ProbSVM,0.1,,0.7017326732673267,0.7029702970297029
titanic,5%,15%,NaiveSVM,1.0,,0.7042079207920792,0.7079207920792079
titanic,5%,15%,ProbSVM,1.0,,0.7017326732673267,0.7029702970297029
titanic,5%,15%,NaiveSVM,10.0,,0.7042079207920792,0.7079207920792079
titanic,5%,15%,ProbSVM,10.0,,0.7017326732673267,0.7029702970297029
titanic,5%,15%,NaiveSVM,100.0,,0.7042079207920792,0.7079207920792079
titanic,5%,15%,ProbSVM,100.0,,0.7017326732673267,0.7029702970297029
titanic,5%,15%,KNNSVM,0.1,5.0,0.7054455445544554,0.7079207920792079
titanic,5%,15%,SKiP-multiply,0.1,5.0,0.7017326732673267,0.7029702970297029
titanic,5%,15%,SKiP-multiply-minmax,0.1,5.0,0.7017326732673267,0.7029702970297029
titanic,5%,15%,SKiP-average,0.1,5.0,0.7017326732673267,0.7079207920792079
titanic,5%,15%,SKiP-average-minmax,0.1,5.0,0.7017326732673267,0.7079207920792079
titanic,5%,15%,KNNSVM,1.0,5.0,0.7079207920792079,0.7079207920792079
titanic,5%,15%,SKiP-multiply,1.0,5.0,0.7017326732673267,0.7029702970297029
titanic,5%,15%,SKiP-multiply-minmax,1.0,5.0,0.7017326732673267,0.7029702970297029
titanic,5%,15%,SKiP-average,1.0,5.0,0.7029702970297029,0.7079207920792079
titanic,5%,15%,SKiP-average-minmax,1.0,5.0,0.7029702970297029,0.7079207920792079
titanic,5%,15%,KNNSVM,10.0,5.0,0.7054455445544554,0.7079207920792079
titanic,5%,15%,SKiP-multiply,10.0,5.0,0.7004950495049505,0.7029702970297029
titanic,5%,15%,SKiP-multiply-minmax,10.0,5.0,0.7004950495049505,0.7029702970297029
titanic,5%,15%,SKiP-average,10.0,5.0,0.7054455445544554,0.7079207920792079
titanic,5%,15%,SKiP-average-minmax,10.0,5.0,0.7042079207920792,0.7128712871287128
titanic,5%,15%,KNNSVM,100.0,5.0,0.7103960396039604,0.7079207920792079
titanic,5%,15%,SKiP-multiply,100.0,5.0,0.7017326732673267,0.7029702970297029
titanic,5%,15%,SKiP-multiply-minmax,100.0,5.0,0.7004950495049505,0.7029702970297029
titanic,5%,15%,SKiP-average,100.0,5.0,0.7029702970297029,0.7128712871287128
titanic,5%,15%,SKiP-average-minmax,100.0,5.0,0.7029702970297029,0.7128712871287128
titanic,5%,20%,NaiveSVM,0.1,,0.6398514851485149,0.6534653465346535
titanic,5%,20%,ProbSVM,0.1,,0.5705445544554455,0.5594059405940595
titanic,5%,20%,NaiveSVM,1.0,,0.6398514851485149,0.6336633663366337
titanic,5%,20%,ProbSVM,1.0,,0.6336633663366337,0.6089108910891089
titanic,5%,20%,NaiveSVM,10.0,,0.6398514851485149,0.6435643564356436
titanic,5%,20%,ProbSVM,10.0,,0.6324257425742574,0.6089108910891089
titanic,5%,20%,NaiveSVM,100.0,,0.452970297029703,0.3712871287128713
titanic,5%,20%,ProbSVM,100.0,,0.6534653465346535,0.6039603960396039
titanic,5%,20%,KNNSVM,0.1,5.0,0.6497524752475248,0.6534653465346535
titanic,5%,20%,SKiP-multiply,0.1,5.0,0.6138613861386139,0.599009900990099
titanic,5%,20%,SKiP-multiply-minmax,0.1,5.0,0.6138613861386139,0.599009900990099
titanic,5%,20%,SKiP-average,0.1,5.0,0.6472772277227723,0.6534653465346535
titanic,5%,20%,SKiP-average-minmax,0.1,5.0,0.6472772277227723,0.6534653465346535
titanic,5%,20%,KNNSVM,1.0,5.0,0.6522277227722773,0.6435643564356436
titanic,5%,20%,SKiP-multiply,1.0,5.0,0.6410891089108911,0.6237623762376238
titanic,5%,20%,SKiP-multiply-minmax,1.0,5.0,0.6410891089108911,0.6138613861386139
titanic,5%,20%,SKiP-average,1.0,5.0,0.6386138613861386,0.6485148514851485
titanic,5%,20%,SKiP-average-minmax,1.0,5.0,0.6386138613861386,0.6485148514851485
titanic,5%,20%,KNNSVM,10.0,5.0,0.6423267326732673,0.6534653465346535
titanic,5%,20%,SKiP-multiply,10.0,5.0,0.6435643564356436,0.6287128712871287
titanic,5%,20%,SKiP-multiply-minmax,10.0,5.0,0.6485148514851485,0.6336633663366337
titanic,5%,20%,SKiP-average,10.0,5.0,0.6497524752475248,0.6485148514851485
titanic,5%,20%,SKiP-average-minmax,10.0,5.0,0.6497524752475248,0.6485148514851485
titanic,5%,20%,KNNSVM,100.0,5.0,0.6435643564356436,0.6534653465346535
titanic,5%,20%,SKiP-multiply,100.0,5.0,0.6448019801980198,0.594059405940594
titanic,5%,20%,SKiP-multiply-minmax,100.0,5.0,0.6435643564356436,0.594059405940594
titanic,5%,20%,SKiP-average,100.0,5.0,0.6349009900990099,0.6435643564356436
titanic,5%,20%,SKiP-average-minmax,100.0,5.0,0.6361386138613861,0.6435643564356436
titanic,10%,0%,NaiveSVM,0.1,,0.7747844827586207,0.7124463519313304
titanic,10%,0%,ProbSVM,0.1,,0.759698275862069,0.703862660944206
titanic,10%,0%,NaiveSVM,1.0,,0.7780172413793104,0.7253218884120172
titanic,10%,0%,ProbSVM,1.0,,0.759698275862069,0.703862660944206
